1       5000       0.80 1.449453e+03 2.414703e-03 10
1       5000       3.20 5.112333e+03 2.738476e-03 20
1       5000       7.20 9.334504e+03 3.374577e-03 30
1       5000      20.00 1.780438e+04 4.914522e-03 50
1       5000      80.00 1.995984e+04 1.753521e-02 100
1       5000     180.00 1.922873e+04 4.095435e-02 150
1       5000     320.00 1.649807e+04 8.485842e-02 200
1       5000     500.00 8.814771e+03 2.481630e-01 250
1       5000    2000.00 7.429557e+03 1.177728e+00 500
1       5000    8000.00 5.752500e+03 6.084311e+00 1000
1       5000   12500.00 4.371574e+03 1.250980e+01 1250
1       5000   18000.00 3.944168e+03 1.996619e+01 1500
1       5000   32000.00 3.656457e+03 3.828843e+01 2000
1       5000   50000.00 3.514576e+03 6.224079e+01 2500
1       5000   64071.20 3.494453e+03 8.021614e+01 2830
2       5000       0.80 1.952370e+02 1.792693e-02 10
2       5000       3.20 7.339298e+02 1.907539e-02 20
2       5000       7.20 1.594850e+03 1.975107e-02 30
2       5000      20.00 2.873238e+03 3.045344e-02 50
2       5000      80.00 7.803232e+03 4.485321e-02 100
2       5000     180.00 1.301368e+04 6.051326e-02 150
2       5000     320.00 1.483299e+04 9.438419e-02 200
2       5000     500.00 1.914226e+04 1.142759e-01 250
2       5000    2000.00 1.349867e+04 6.482120e-01 500
2       5000    8000.00 1.446518e+04 2.419604e+00 1000
2       5000   12500.00 1.355031e+04 4.035884e+00 1250
2       5000   18000.00 9.982099e+03 7.889122e+00 1500
2       5000   32000.00 7.974876e+03 1.755513e+01 2000
2       5000   50000.00 7.392390e+03 2.959124e+01 2500
2       5000   64071.20 7.247680e+03 3.867603e+01 2830
4       5000       0.80 1.598178e+02 2.189994e-02 10
4       5000       3.20 6.575248e+02 2.129197e-02 20
4       5000       7.20 1.298955e+03 2.425027e-02 30
4       5000      20.00 2.933291e+03 2.982998e-02 50
4       5000      80.00 9.503136e+03 3.682995e-02 100
4       5000     180.00 1.448652e+04 5.436087e-02 150
4       5000     320.00 2.070750e+04 6.760836e-02 200
4       5000     500.00 2.806655e+04 7.793975e-02 250
4       5000    2000.00 2.802136e+04 3.122618e-01 500
4       5000    8000.00 2.845261e+04 1.230115e+00 1000
4       5000   12500.00 2.506674e+04 2.181675e+00 1250
4       5000   18000.00 1.850847e+04 4.254809e+00 1500
4       5000   32000.00 1.530716e+04 9.146045e+00 2000
4       5000   50000.00 1.422910e+04 1.537342e+01 2500
4       5000   64071.20 1.403963e+04 1.996573e+01 2830
8       5000       0.80 1.269616e+02 2.756739e-02 10
8       5000       3.20 5.005008e+02 2.797198e-02 20
8       5000       7.20 1.113682e+03 2.828455e-02 30
8       5000      20.00 2.485703e+03 3.520131e-02 50
8       5000      80.00 8.218094e+03 4.258895e-02 100
8       5000     180.00 1.655381e+04 4.757214e-02 150
8       5000     320.00 2.300175e+04 6.086493e-02 200
8       5000     500.00 3.088917e+04 7.081771e-02 250
8       5000    2000.00 5.054541e+04 1.731117e-01 500
8       5000    8000.00 5.059797e+04 6.917274e-01 1000
8       5000   12500.00 4.683656e+04 1.167624e+00 1250
8       5000   18000.00 3.465735e+04 2.272245e+00 1500
8       5000   32000.00 2.883187e+04 4.855738e+00 2000
8       5000   50000.00 2.680568e+04 8.160584e+00 2500
8       5000   64071.20 2.603930e+04 1.076494e+01 2830
16       5000       0.80 9.733564e+01 3.595805e-02 10
16       5000       3.20 3.319535e+02 4.217458e-02 20
16       5000       7.20 7.041286e+02 4.473615e-02 30
16       5000      20.00 1.864296e+03 4.693460e-02 50
16       5000      80.00 6.209657e+03 5.636382e-02 100
16       5000     180.00 1.261950e+04 6.240344e-02 150
16       5000     320.00 1.765173e+04 7.931232e-02 200
16       5000     500.00 2.824323e+04 7.745218e-02 250
16       5000    2000.00 5.314197e+04 1.646533e-01 500
16       5000    8000.00 7.851418e+04 4.457793e-01 1000
16       5000   12500.00 7.915940e+04 6.908529e-01 1250
16       5000   18000.00 6.218431e+04 1.266397e+00 1500
16       5000   32000.00 4.484215e+04 3.122062e+00 2000
16       5000   50000.00 3.858727e+04 5.668969e+00 2500
16       5000   64071.20 3.887083e+04 7.211359e+00 2830
