1       5000       0.80 1.998647e+03 1.751184e-03 10
1       5000       3.20 5.600406e+03 2.499819e-03 20
1       5000       7.20 9.583677e+03 3.286839e-03 30
1       5000      20.00 1.784680e+04 4.902840e-03 50
1       5000      80.00 1.997260e+04 1.752400e-02 100
1       5000     180.00 1.905424e+04 4.132938e-02 150
1       5000     320.00 1.487907e+04 9.409189e-02 200
1       5000     500.00 8.900685e+03 2.457676e-01 250
1       5000    2000.00 7.443220e+03 1.175566e+00 500
1       5000    8000.00 5.727824e+03 6.110523e+00 1000
1       5000   12500.00 4.414114e+03 1.238924e+01 1250
1       5000   18000.00 3.982248e+03 1.977526e+01 1500
1       5000   32000.00 3.633829e+03 3.852685e+01 2000
1       5000   50000.00 3.506760e+03 6.237951e+01 2500
1       5000   64071.20 3.493650e+03 8.023458e+01 2830
2       5000       0.80 2.315102e+02 1.511812e-02 10
2       5000       3.20 7.563340e+02 1.851034e-02 20
2       5000       7.20 1.453168e+03 2.167678e-02 30
2       5000      20.00 2.927955e+03 2.988434e-02 50
2       5000      80.00 7.633740e+03 4.584908e-02 100
2       5000     180.00 1.274798e+04 6.177449e-02 150
2       5000     320.00 1.445617e+04 9.684443e-02 200
2       5000     500.00 2.033894e+04 1.075523e-01 250
2       5000    2000.00 1.341056e+04 6.524711e-01 500
2       5000    8000.00 1.451605e+04 2.411124e+00 1000
2       5000   12500.00 1.329461e+04 4.113510e+00 1250
2       5000   18000.00 9.900974e+03 7.953763e+00 1500
2       5000   32000.00 7.966964e+03 1.757256e+01 2000
2       5000   50000.00 7.413823e+03 2.950569e+01 2500
2       5000   64071.20 7.261587e+03 3.860196e+01 2830
4       5000       0.80 1.685310e+02 2.076769e-02 10
4       5000       3.20 6.527447e+02 2.144790e-02 20
4       5000       7.20 1.402226e+03 2.246428e-02 30
4       5000      20.00 2.882038e+03 3.036046e-02 50
4       5000      80.00 9.674485e+03 3.617764e-02 100
4       5000     180.00 1.534858e+04 5.130768e-02 150
4       5000     320.00 2.233049e+04 6.269455e-02 200
4       5000     500.00 2.899676e+04 7.543945e-02 250
4       5000    2000.00 2.742194e+04 3.190875e-01 500
4       5000    8000.00 2.855862e+04 1.225549e+00 1000
4       5000   12500.00 2.408996e+04 2.270137e+00 1250
4       5000   18000.00 1.838465e+04 4.283464e+00 1500
4       5000   32000.00 1.516212e+04 9.233536e+00 2000
4       5000   50000.00 1.419198e+04 1.541363e+01 2500
4       5000   64071.20 1.387204e+04 2.020694e+01 2830
8       5000       0.80 1.322242e+02 2.647018e-02 10
8       5000       3.20 5.250099e+02 2.666616e-02 20
8       5000       7.20 1.112772e+03 2.830768e-02 30
8       5000      20.00 2.527977e+03 3.461266e-02 50
8       5000      80.00 8.145138e+03 4.297042e-02 100
8       5000     180.00 1.604433e+04 4.908276e-02 150
8       5000     320.00 2.368784e+04 5.910206e-02 200
8       5000     500.00 3.258517e+04 6.713176e-02 250
8       5000    2000.00 5.418741e+04 1.614766e-01 500
8       5000    8000.00 5.087590e+04 6.879485e-01 1000
8       5000   12500.00 4.803153e+04 1.138575e+00 1250
8       5000   18000.00 3.462710e+04 2.274230e+00 1500
8       5000   32000.00 2.809780e+04 4.982596e+00 2000
8       5000   50000.00 2.661574e+04 8.218820e+00 2500
8       5000   64071.20 2.567237e+04 1.091880e+01 2830
16       5000       0.80 9.718035e+01 3.601551e-02 10
16       5000       3.20 3.290646e+02 4.254484e-02 20
16       5000       7.20 7.017351e+02 4.488873e-02 30
16       5000      20.00 1.849797e+03 4.730248e-02 50
16       5000      80.00 6.503604e+03 5.381632e-02 100
16       5000     180.00 1.303622e+04 6.040859e-02 150
16       5000     320.00 1.726416e+04 8.109283e-02 200
16       5000     500.00 2.679094e+04 8.165073e-02 250
16       5000    2000.00 5.339285e+04 1.638796e-01 500
16       5000    8000.00 7.788138e+04 4.494014e-01 1000
16       5000   12500.00 7.962913e+04 6.867776e-01 1250
16       5000   18000.00 6.118221e+04 1.287139e+00 1500
16       5000   32000.00 4.464646e+04 3.135747e+00 2000
16       5000   50000.00 4.059037e+04 5.389209e+00 2500
16       5000   64071.20 3.956793e+04 7.084311e+00 2830
