1       5000       0.80 7.039110e+02 4.972219e-03 10
1       5000       3.20 1.352036e+03 1.035476e-02 20
1       5000       7.20 4.457359e+03 7.066965e-03 30
1       5000      20.00 4.354293e+03 2.009511e-02 50
1       5000      80.00 5.739444e+03 6.098151e-02 100
1       5000     180.00 6.256633e+03 1.258664e-01 150
1       5000     320.00 5.282537e+03 2.650242e-01 200
1       5000     500.00 4.997837e+03 4.376893e-01 250
1       5000    2000.00 5.708420e+03 1.532824e+00 500
1       5000    8000.00 4.333252e+03 8.077075e+00 1000
1       5000   12500.00 3.748549e+03 1.458898e+01 1250
1       5000   18000.00 3.524989e+03 2.234049e+01 1500
1       5000   32000.00 3.370036e+03 4.154258e+01 2000
1       5000   50000.00 3.310236e+03 6.608290e+01 2500
1       5000   64071.20 3.342639e+03 8.385935e+01 2830
2       5000       0.80 1.571758e+02 2.226806e-02 10
2       5000       3.20 7.448123e+02 1.879668e-02 20
2       5000       7.20 1.399582e+03 2.250671e-02 30
2       5000      20.00 2.966101e+03 2.950001e-02 50
2       5000      80.00 7.391030e+03 4.735470e-02 100
2       5000     180.00 9.050520e+03 8.701158e-02 150
2       5000     320.00 1.043305e+04 1.341889e-01 200
2       5000     500.00 1.131083e+04 1.933987e-01 250
2       5000    2000.00 1.099881e+04 7.955403e-01 500
2       5000    8000.00 1.128310e+04 3.101983e+00 1000
2       5000   12500.00 9.391810e+03 5.822892e+00 1250
2       5000   18000.00 8.054013e+03 9.777735e+00 1500
2       5000   32000.00 6.871946e+03 2.037269e+01 2000
2       5000   50000.00 6.647616e+03 3.290653e+01 2500
2       5000   64071.20 6.589751e+03 4.253749e+01 2830
4       5000       0.80 1.458671e+02 2.399445e-02 10
4       5000       3.20 5.703654e+02 2.454567e-02 20
4       5000       7.20 1.402316e+03 2.246284e-02 30
4       5000      20.00 3.237773e+03 2.702475e-02 50
4       5000      80.00 9.227058e+03 3.793192e-02 100
4       5000     180.00 1.191413e+04 6.609797e-02 150
4       5000     320.00 1.541926e+04 9.079552e-02 200
4       5000     500.00 1.944820e+04 1.124783e-01 250
4       5000    2000.00 1.876928e+04 4.661872e-01 500
4       5000    8000.00 1.797563e+04 1.947081e+00 1000
4       5000   12500.00 1.699637e+04 3.217599e+00 1250
4       5000   18000.00 1.480799e+04 5.318075e+00 1500
4       5000   32000.00 1.319070e+04 1.061354e+01 2000
4       5000   50000.00 1.276872e+04 1.713171e+01 2500
4       5000   64071.20 1.268520e+04 2.209753e+01 2830
8       5000       0.80 8.608292e+01 4.065847e-02 10
8       5000       3.20 4.329349e+02 3.233743e-02 20
8       5000       7.20 1.054131e+03 2.988243e-02 30
8       5000      20.00 2.641630e+03 3.312349e-02 50
8       5000      80.00 9.003523e+03 3.887367e-02 100
8       5000     180.00 1.603319e+04 4.911685e-02 150
8       5000     320.00 1.917897e+04 7.299662e-02 200
8       5000     500.00 2.527636e+04 8.654332e-02 250
8       5000    2000.00 3.993350e+04 2.191143e-01 500
8       5000    8000.00 3.910020e+04 8.951361e-01 1000
8       5000   12500.00 2.973946e+04 1.838887e+00 1250
8       5000   18000.00 2.572451e+04 3.061283e+00 1500
8       5000   32000.00 2.393277e+04 5.849720e+00 2000
8       5000   50000.00 2.397807e+04 9.122919e+00 2500
8       5000   64071.20 2.313516e+04 1.211625e+01 2830
16       5000       0.80 3.625917e-01 9.652731e+00 10
16       5000       3.20 1.555995e-01 8.997455e+01 20
16       5000       7.20 9.171541e+00 3.434537e+00 30
16       5000      20.00 4.449730e+01 1.966411e+00 50
16       5000      80.00 3.173527e+01 1.102874e+01 100
16       5000     180.00 8.516807e+01 9.246423e+00 150
16       5000     320.00 1.384410e+02 1.011261e+01 200
16       5000     500.00 9.044310e+01 2.418648e+01 250
16       5000    2000.00 7.520275e+03 1.163521e+00 500
16       5000    8000.00 6.371462e+03 5.493245e+00 1000
16       5000   12500.00 4.179975e+04 1.308321e+00 1250
16       5000   18000.00 5.915730e+03 1.331197e+01 1500
16       5000   32000.00 2.848867e+04 4.914234e+00 2000
16       5000   50000.00 2.349831e+04 9.309179e+00 2500
16       5000   64071.20 1.662714e+04 1.685868e+01 2830
