1       5000       0.80 3.070501e+03 1.139879e-03 10
1       5000       3.20 6.223663e+03 2.249479e-03 20
1       5000       7.20 1.125197e+04 2.799511e-03 30
1       5000      20.00 1.050647e+04 8.328199e-03 50
1       5000      80.00 1.946364e+04 1.798224e-02 100
1       5000     180.00 1.707805e+04 4.611182e-02 150
1       5000     320.00 1.644765e+04 8.511853e-02 200
1       5000     500.00 9.079667e+03 2.409229e-01 250
1       5000    2000.00 7.433206e+03 1.177150e+00 500
1       5000    8000.00 5.771368e+03 6.064420e+00 1000
1       5000   12500.00 4.422574e+03 1.236554e+01 1250
1       5000   18000.00 3.986167e+03 1.975582e+01 1500
1       5000   32000.00 3.650741e+03 3.834838e+01 2000
1       5000   50000.00 3.517697e+03 6.218558e+01 2500
1       5000   64071.20 3.497187e+03 8.015341e+01 2830
2       5000       0.80 2.415636e+02 1.448894e-02 10
2       5000       3.20 7.860285e+02 1.781106e-02 20
2       5000       7.20 1.564575e+03 2.013326e-02 30
2       5000      20.00 2.938269e+03 2.977943e-02 50
2       5000      80.00 8.561252e+03 4.088187e-02 100
2       5000     180.00 1.279430e+04 6.155086e-02 150
2       5000     320.00 1.507097e+04 9.289384e-02 200
2       5000     500.00 2.025686e+04 1.079881e-01 250
2       5000    2000.00 1.345150e+04 6.504853e-01 500
2       5000    8000.00 1.446302e+04 2.419965e+00 1000
2       5000   12500.00 1.307882e+04 4.181380e+00 1250
2       5000   18000.00 9.739278e+03 8.085815e+00 1500
2       5000   32000.00 7.967395e+03 1.757162e+01 2000
2       5000   50000.00 7.421456e+03 2.947535e+01 2500
2       5000   64071.20 7.284645e+03 3.847977e+01 2830
4       5000       0.80 1.689655e+02 2.071428e-02 10
4       5000       3.20 6.441167e+02 2.173519e-02 20
4       5000       7.20 1.397392e+03 2.254200e-02 30
4       5000      20.00 2.850188e+03 3.069973e-02 50
4       5000      80.00 9.678631e+03 3.616214e-02 100
4       5000     180.00 1.466566e+04 5.369687e-02 150
4       5000     320.00 2.174075e+04 6.439519e-02 200
4       5000     500.00 2.876395e+04 7.605004e-02 250
4       5000    2000.00 2.787844e+04 3.138626e-01 500
4       5000    8000.00 2.796759e+04 1.251448e+00 1000
4       5000   12500.00 2.522328e+04 2.168136e+00 1250
4       5000   18000.00 1.874769e+04 4.200518e+00 1500
4       5000   32000.00 1.537372e+04 9.106447e+00 2000
4       5000   50000.00 1.413920e+04 1.547118e+01 2500
4       5000   64071.20 1.399389e+04 2.003099e+01 2830
8       5000       0.80 1.326304e+02 2.638912e-02 10
8       5000       3.20 5.392622e+02 2.596140e-02 20
8       5000       7.20 1.202506e+03 2.619529e-02 30
8       5000      20.00 2.504771e+03 3.493333e-02 50
8       5000      80.00 8.349105e+03 4.192066e-02 100
8       5000     180.00 1.579566e+04 4.985547e-02 150
8       5000     320.00 2.448881e+04 5.716896e-02 200
8       5000     500.00 3.289842e+04 6.649256e-02 250
8       5000    2000.00 5.299058e+04 1.651237e-01 500
8       5000    8000.00 5.174149e+04 6.764398e-01 1000
8       5000   12500.00 4.759629e+04 1.148987e+00 1250
8       5000   18000.00 3.501618e+04 2.248960e+00 1500
8       5000   32000.00 2.883323e+04 4.855510e+00 2000
8       5000   50000.00 2.658730e+04 8.227611e+00 2500
8       5000   64071.20 2.624918e+04 1.067887e+01 2830
16       5000       0.80 8.586239e+01 4.076290e-02 10
16       5000       3.20 2.904097e+02 4.820776e-02 20
16       5000       7.20 7.012174e+02 4.492188e-02 30
16       5000      20.00 1.806528e+03 4.843545e-02 50
16       5000      80.00 5.954266e+03 5.878139e-02 100
16       5000     180.00 1.199665e+04 6.564331e-02 150
16       5000     320.00 1.728083e+04 8.101463e-02 200
16       5000     500.00 2.657652e+04 8.230948e-02 250
16       5000    2000.00 5.058107e+04 1.729896e-01 500
16       5000    8000.00 7.602013e+04 4.604044e-01 1000
16       5000   12500.00 7.696272e+04 7.105713e-01 1250
16       5000   18000.00 5.783289e+04 1.361682e+00 1500
16       5000   32000.00 3.998362e+04 3.501434e+00 2000
16       5000   50000.00 3.737431e+04 5.852951e+00 2500
16       5000   64071.20 3.663412e+04 7.651651e+00 2830
