1       5000       0.80 1.372482e+03 2.550125e-03 10
1       5000       3.20 3.918864e+03 3.572464e-03 20
1       5000       7.20 8.346215e+03 3.774166e-03 30
1       5000      20.00 1.690940e+04 5.174637e-03 50
1       5000      80.00 1.593459e+04 2.196479e-02 100
1       5000     180.00 1.582904e+04 4.975033e-02 150
1       5000     320.00 1.536850e+04 9.109545e-02 200
1       5000     500.00 8.514447e+03 2.569163e-01 250
1       5000    2000.00 7.354503e+03 1.189747e+00 500
1       5000    8000.00 5.943069e+03 5.889213e+00 1000
1       5000   12500.00 4.609791e+03 1.186334e+01 1250
1       5000   18000.00 4.173424e+03 1.886940e+01 1500
1       5000   32000.00 3.738053e+03 3.745265e+01 2000
1       5000   50000.00 3.622223e+03 6.039108e+01 2500
1       5000   64071.20 3.555206e+03 7.884537e+01 2830
2       5000       0.80 1.562856e+02 2.239490e-02 10
2       5000       3.20 5.749954e+02 2.434802e-02 20
2       5000       7.20 1.200321e+03 2.624297e-02 30
2       5000      20.00 2.478920e+03 3.529763e-02 50
2       5000      80.00 7.051214e+03 4.963684e-02 100
2       5000     180.00 1.105497e+04 7.123494e-02 150
2       5000     320.00 1.352609e+04 1.035037e-01 200
2       5000     500.00 1.941647e+04 1.126621e-01 250
2       5000    2000.00 1.326386e+04 6.596875e-01 500
2       5000    8000.00 1.444608e+04 2.422803e+00 1000
2       5000   12500.00 1.320514e+04 4.141381e+00 1250
2       5000   18000.00 1.010447e+04 7.793579e+00 1500
2       5000   32000.00 8.125350e+03 1.723003e+01 2000
2       5000   50000.00 7.550634e+03 2.897108e+01 2500
2       5000   64071.20 7.345843e+03 3.815920e+01 2830
4       5000       0.80 1.457643e+02 2.401137e-02 10
4       5000       3.20 4.901401e+02 2.856326e-02 20
4       5000       7.20 1.057125e+03 2.979779e-02 30
4       5000      20.00 2.337486e+03 3.743339e-02 50
4       5000      80.00 1.206399e+04 2.901196e-02 100
4       5000     180.00 1.528706e+04 5.151415e-02 150
4       5000     320.00 1.892053e+04 7.399368e-02 200
4       5000     500.00 2.504235e+04 8.735204e-02 250
4       5000    2000.00 2.795457e+04 3.130078e-01 500
4       5000    8000.00 2.843867e+04 1.230719e+00 1000
4       5000   12500.00 2.426968e+04 2.253326e+00 1250
4       5000   18000.00 1.798725e+04 4.378100e+00 1500
4       5000   32000.00 1.499780e+04 9.334700e+00 2000
4       5000   50000.00 1.428412e+04 1.531421e+01 2500
4       5000   64071.20 1.388442e+04 2.018892e+01 2830
8       5000       0.80 9.844398e+01 3.555322e-02 10
8       5000       3.20 3.983978e+02 3.514075e-02 20
8       5000       7.20 8.686486e+02 3.626323e-02 30
8       5000      20.00 1.922692e+03 4.550910e-02 50
8       5000      80.00 6.887813e+03 5.081439e-02 100
8       5000     180.00 1.250597e+04 6.296992e-02 150
8       5000     320.00 2.047943e+04 6.836128e-02 200
8       5000     500.00 2.729383e+04 8.014631e-02 250
8       5000    2000.00 4.762278e+04 1.837356e-01 500
8       5000    8000.00 4.947072e+04 7.074893e-01 1000
8       5000   12500.00 4.383915e+04 1.247458e+00 1250
8       5000   18000.00 3.287893e+04 2.395151e+00 1500
8       5000   32000.00 2.409980e+04 5.809176e+00 2000
8       5000   50000.00 2.456209e+04 8.906003e+00 2500
8       5000   64071.20 2.322619e+04 1.206877e+01 2830
16       5000       0.80 1.243986e+00 2.813537e+00 10
16       5000       3.20 6.010713e+00 2.329175e+00 20
16       5000       7.20 1.712965e+01 1.838917e+00 30
16       5000      20.00 2.431585e+00 3.598476e+01 50
16       5000      80.00 5.166781e+03 6.774044e-02 100
16       5000     180.00 1.007517e+04 7.816243e-02 150
16       5000     320.00 1.561692e+04 8.964634e-02 200
16       5000     500.00 5.179909e+02 4.223047e+00 250
16       5000    2000.00 4.951639e+04 1.767092e-01 500
16       5000    8000.00 6.530896e+04 5.359142e-01 1000
16       5000   12500.00 5.854303e+04 9.341419e-01 1250
16       5000   18000.00 4.885001e+04 1.612077e+00 1500
16       5000   32000.00 3.160095e+04 4.430247e+00 2000
16       5000   50000.00 2.869410e+04 7.623517e+00 2500
16       5000   64071.20 2.657450e+04 1.054814e+01 2830
